7.004122118917792e-18,-3.675052608898216e-10,-2.2669593452131554e-09,-1.9184523605633823e-09,-3.492187730476222e-16,-3.1792283702658085e-19,60.61999999999997,79.60000001093731,410.13999999367473,0.4700358466040955,0.0,0.0
25.13,-63.98,-4.48,-6.59,-2.28,-16.43,1.0,1.0,1.0,1.0,1.0,1.0
25.31,-83.49,3.77,0.87,-3.42,-20.56,1.0,1.0,1.0,1.0,1.0,1.0
-6.85,-32.25,-4.48,-45.52,-3.16,-17.49,1.0,1.0,1.0,1.0,1.0,1.0
-10.01,-62.92,-4.83,-18.28,-0.08,-20.03,1.0,1.0,1.0,1.0,1.0,1.0
